Loan_id,as_of_year,occupancy,loan_amt_thousands,county_code,applicant_income_thousands,population,ffiec_median_fam_income,tract_to_msa_income_pct,num_owner_occupied_units,num_1_to_4_family_units,approved,agency_code_Consumer_Financial_Protection_Bureau__CFPB_,agency_code_Department_of_Housing_and_Urban_Development__HUD_,agency_code_Federal_Deposit_Insurance_Corporation__FDIC_,agency_code_Federal_Reserve_System__FRS_,agency_code_National_Credit_Union_Administration__NCUA_,agency_code_Office_of_the_Comptroller_of_the_Currency__OCC_,loan_type_Conventional__any_loan_other_than_FHA__VA__FSA__or_RHS_loans_,loan_type_FHA_insured__Federal_Housing_Administration_,loan_type_FSA_RHS__Farm_Service_Agency_or_Rural_Housing_Service_,loan_type_VA_guaranteed__Veterans_Administration_,property_type_Manufactured_housing,property_type_One_to_four_family__other_than_manufactured_housing_,loan_purpose_Home_improvement,loan_purpose_Home_purchase,loan_purpose_Refinancing,preapproval_Not_applicable,preapproval_Preapproval_was_not_requested,preapproval_Preapproval_was_requested,purchaser_type_Affiliate_institution,purchaser_type_Commercial_bank__savings_bank_or_savings_association,purchaser_type_Fannie_Mae__FNMA_,purchaser_type_Farmer_Mac__FAMC_,purchaser_type_Freddie_Mac__FHLMC_,purchaser_type_Ginnie_Mae__GNMA_,purchaser_type_Life_insurance_company__credit_union__mortgage_bank__or_finance_company,purchaser_type_Loan_was_not_originated_or_was_not_sold_in_calendar_year_covered_by_register,purchaser_type_Other_type_of_purchaser,purchaser_type_Private_securitization,hoepa_status_HOEPA_loan,hoepa_status_Not_a_HOEPA_loan,lien_status_Not_applicable__purchased_loans_,lien_status_Not_secured_by_a_lien,lien_status_Secured_by_a_first_lien,lien_status_Secured_by_a_subordinate_lien
1001,2016,1,147,91,100,7425,59400,86.84,1790,2474,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1002,2016,1,155,69,37,3201,59400,84.97,1035,1294,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1003,2016,1,17,69,88,3201,59400,84.97,1035,1294,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1004,2016,1,149,69,80,3201,59400,84.97,1035,1294,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1005,2016,1,92,69,30,3201,59400,84.97,1035,1294,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1006,2016,2,120,69,116,3201,59400,84.97,1035,1294,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1007,2016,1,155,69,1,3201,59400,84.97,1035,1294,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1008,2016,1,176,69,71,3201,59400,84.97,1035,1294,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1009,2016,1,86,69,54,4867,59400,108.62,1351,1938,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1010,2016,1,132,69,40,4867,59400,108.62,1351,1938,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1011,2016,1,123,69,22,4867,59400,108.62,1351,1938,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1012,2016,1,182,69,121,4867,59400,108.62,1351,1938,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1013,2016,1,95,69,43,4867,59400,108.62,1351,1938,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1014,2016,1,112,69,31,4867,59400,108.62,1351,1938,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1015,2016,1,115,69,51,4867,59400,108.62,1351,1938,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1016,2016,1,68,69,32,4867,59400,108.62,1351,1938,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1017,2016,1,90,51,67,3330,51200,82.14,725,1626,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1018,2016,1,56,59,70,3586,59400,47.55,475,1316,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1019,2016,1,30,59,18,3586,59400,47.55,475,1316,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1020,2016,1,228,59,50,5124,59400,91.45,1217,1682,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1021,2016,1,70,59,26,5124,59400,91.45,1217,1682,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1022,2016,1,176,59,54,5124,59400,91.45,1217,1682,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1023,2016,1,64,55,65,4613,51200,123.3,1543,1966,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1024,2016,1,82,55,76,4613,51200,123.3,1543,1966,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1025,2016,1,123,55,40,4613,51200,123.3,1543,1966,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1026,2016,1,417,91,309,2179,59400,171.35,818,1359,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1027,2016,1,416,91,189,2179,59400,171.35,818,1359,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1028,2016,2,356,91,175,2179,59400,171.35,818,1359,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1029,2016,2,215,91,624,2179,59400,171.35,818,1359,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1030,2016,2,415,51,902,5894,51200,121.39,1842,3315,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
1031,2016,1,215,51,36,5894,51200,121.39,1842,3315,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1032,2016,1,130,51,96,5894,51200,121.39,1842,3315,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1033,2016,1,250,51,80,5894,51200,121.39,1842,3315,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1034,2016,2,143,51,277,5894,51200,121.39,1842,3315,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1035,2016,2,417,51,186,5894,51200,121.39,1842,3315,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1036,2016,1,112,51,53,5894,51200,121.39,1842,3315,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1037,2016,2,568,51,283,5894,51200,121.39,1842,3315,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1038,2016,2,560,51,155,5894,51200,121.39,1842,3315,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1039,2016,1,613,51,60,5894,51200,121.39,1842,3315,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1040,2016,2,1440,51,1253,5894,51200,121.39,1842,3315,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1041,2016,1,98,51,134,5894,51200,121.39,1842,3315,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1042,2016,1,79,133,87,1922,51200,88.18,295,784,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1043,2016,1,120,133,84,1922,51200,88.18,295,784,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1044,2016,1,138,133,36,1922,51200,88.18,295,784,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1045,2016,1,158,133,24,9234,51200,97.25,2038,3120,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1046,2016,1,88,133,33,9234,51200,97.25,2038,3120,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1047,2016,1,100,133,93,9234,51200,97.25,2038,3120,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1048,2016,1,163,133,66,9234,51200,97.25,2038,3120,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1049,2016,1,132,133,36,9234,51200,97.25,2038,3120,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1050,2016,1,140,133,101,9234,51200,97.25,2038,3120,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1051,2016,1,98,133,70,9234,51200,97.25,2038,3120,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1052,2016,1,185,133,65,9234,51200,97.25,2038,3120,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1053,2016,1,112,51,35,3589,51200,60.11,637,1712,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1054,2016,1,16,51,29,3589,51200,60.11,637,1712,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1055,2016,1,53,51,38,3589,51200,60.11,637,1712,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1056,2016,1,48,145,23,4365,65600,89.69,1167,1497,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1057,2016,2,78,91,130,5390,59400,104.4,1956,2406,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1058,2016,2,140,91,156,5390,59400,104.4,1956,2406,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1059,2016,1,147,91,63,5390,59400,104.4,1956,2406,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1060,2016,1,137,91,63,5390,59400,104.4,1956,2406,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1061,2016,1,206,91,180,5390,59400,104.4,1956,2406,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1062,2016,1,151,91,74,5390,59400,104.4,1956,2406,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1063,2016,1,90,91,82,5390,59400,104.4,1956,2406,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1064,2016,1,119,91,31,5390,59400,104.4,1956,2406,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1065,2016,1,182,91,46,5390,59400,104.4,1956,2406,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1066,2016,1,78,55,51,2953,51200,91.83,981,1339,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1067,2016,1,27,55,13,2698,51200,69.03,923,1300,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1068,2016,1,72,55,32,2698,51200,69.03,923,1300,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1069,2016,1,78,55,41,1286,51200,72.88,393,699,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1070,2016,1,140,91,70,3214,59400,134.2,1109,1438,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1071,2016,1,200,91,172,3214,59400,134.2,1109,1438,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1072,2016,1,116,91,55,3214,59400,134.2,1109,1438,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1073,2016,1,75,91,39,3214,59400,134.2,1109,1438,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1074,2016,1,219,91,140,3214,59400,134.2,1109,1438,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1075,2016,1,106,91,24,3214,59400,134.2,1109,1438,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1076,2016,1,86,91,62,3214,59400,134.2,1109,1438,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1077,2016,1,72,91,78,3214,59400,134.2,1109,1438,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1078,2016,1,68,91,77,3214,59400,134.2,1109,1438,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1079,2016,1,173,91,90,3214,59400,134.2,1109,1438,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1080,2016,1,41,91,7,3214,59400,134.2,1109,1438,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1081,2016,1,223,91,89,3471,59400,101.09,980,1365,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1082,2016,1,66,91,39,3471,59400,101.09,980,1365,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1083,2016,1,60,55,98,3471,51200,77.52,576,1207,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1084,2016,1,45,91,50,3471,59400,101.09,980,1365,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
1085,2016,1,130,55,72,3471,51200,77.52,576,1207,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1086,2016,3,47,55,74,3984,51200,113.05,1249,1736,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1087,2016,2,105,55,29,3984,51200,113.05,1249,1736,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1088,2016,1,124,55,60,3984,51200,113.05,1249,1736,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1089,2016,1,166,55,29,3984,51200,113.05,1249,1736,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1090,2016,1,21,55,74,3984,51200,113.05,1249,1736,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1091,2016,1,193,55,56,3984,51200,113.05,1249,1736,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1092,2016,1,220,69,164,4899,59400,76.59,851,1806,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1093,2016,1,165,69,58,4899,59400,76.59,851,1806,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1094,2016,1,165,69,116,4899,59400,76.59,851,1806,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1095,2016,1,118,69,90,4899,59400,76.59,851,1806,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1096,2016,1,5,51,24,1993,51200,49.32,341,930,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1097,2016,1,100,51,34,1993,51200,49.32,341,930,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1098,2016,1,49,91,50,2578,59400,97.91,758,1065,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1099,2016,1,157,109,61,7206,65600,107.73,1690,2444,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1100,2016,1,22,59,28,4135,59400,121.76,1339,1734,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1101,2016,2,113,59,132,4135,59400,121.76,1339,1734,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1102,2016,1,175,59,60,4135,59400,121.76,1339,1734,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1103,2016,1,325,59,113,4135,59400,121.76,1339,1734,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1104,2016,1,199,59,114,4135,59400,121.76,1339,1734,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1105,2016,1,121,59,35,4135,59400,121.76,1339,1734,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
1106,2016,1,276,133,300,5415,51200,123.67,1499,2076,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1107,2016,1,223,133,81,5415,51200,123.67,1499,2076,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1108,2016,1,130,133,32,5415,51200,123.67,1499,2076,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1109,2016,1,107,133,22,5415,51200,123.67,1499,2076,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1110,2016,2,340,133,197,1035,51200,120.63,365,2030,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1111,2016,2,80,133,175,1035,51200,120.63,365,2030,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1112,2016,2,154,133,99,1035,51200,120.63,365,2030,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1113,2016,2,340,133,197,1035,51200,120.63,365,2030,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1114,2016,2,182,133,72,1035,51200,120.63,365,2030,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1115,2016,2,133,133,45,1035,51200,120.63,365,2030,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1116,2016,2,407,133,160,1035,51200,120.63,365,2030,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1117,2016,1,180,133,50,1035,51200,120.63,365,2030,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1118,2016,2,368,133,385,1035,51200,120.63,365,2030,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1119,2016,2,111,133,36,1035,51200,120.63,365,2030,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1120,2016,2,190,133,165,1035,51200,120.63,365,2030,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1121,2016,2,205,133,107,1035,51200,120.63,365,2030,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1122,2016,1,313,133,82,1035,51200,120.63,365,2030,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1123,2016,2,217,133,184,1035,51200,120.63,365,2030,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1124,2016,2,195,133,162,1035,51200,120.63,365,2030,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1125,2016,1,72,59,71,4654,59400,114.15,1500,1779,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1126,2016,1,318,59,91,4654,59400,114.15,1500,1779,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1127,2016,1,138,59,70,4654,59400,114.15,1500,1779,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1128,2016,1,50,59,31,4654,59400,114.15,1500,1779,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1129,2016,1,165,59,114,4654,59400,114.15,1500,1779,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1130,2016,1,107,59,104,4654,59400,114.15,1500,1779,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1131,2016,1,15,59,11,4654,59400,114.15,1500,1779,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
